Time,Extension,Load
(s),(mm),(N)
"1.63000","167.26369","47.43890"
"1.64000","167.29372","47.69549"
"1.65000","167.32365","47.95399"
"1.66000","167.35359","48.21774"
"1.67000","167.38358","48.47755"
"1.68000","167.41365","48.73663"
"1.69000","167.44373","48.99332"
"1.70000","167.47374","49.24986"
"1.71000","167.50368","49.50954"
"1.72000","167.53358","49.77110"
"1.73000","167.56355","50.02896"
"1.74000","167.59361","50.28916"
"1.75000","167.62369","50.54982"
"1.76000","167.65372","50.80979"
"1.77000","167.68367","51.06703"
"1.78000","167.71361","51.32355"
"1.79000","167.74359","51.58070"
"1.80000","167.77364","51.83929"
"1.81000","167.80371","52.09259"
"1.82000","167.83376","52.34723"
"1.83000","167.86375","52.60648"
"1.84000","167.89368","52.86360"
"1.85000","167.92363","53.11506"
"1.86000","167.95364","53.36710"
"1.87000","167.98370","53.61890"
"1.88000","168.01378","53.87296"
"1.89000","168.04379","54.12984"
"1.90000","168.07373","54.38557"
"1.91000","168.10364","54.64067"
"1.92000","168.13358","54.89344"
"1.93000","168.16359","55.14899"
"1.94000","168.19363","55.40687"
"1.95000","168.22363","55.66550"
"1.96000","168.25360","55.92130"
"1.97000","168.28355","56.17474"
"1.98000","168.31358","56.42781"
"1.99000","168.34366","56.68186"
"2.00000","168.37378","56.93496"
"2.01000","168.40385","57.18540"
"2.02000","168.43382","57.43481"
"2.03000","168.46373","57.68781"
"2.04000","168.49367","57.94031"
"2.05000","168.52368","58.18739"
"2.06000","168.55371","58.43131"
"2.07000","168.58372","58.68016"
"2.08000","168.61365","58.93381"
"2.09000","168.64352","59.18773"
"2.10000","168.67343","59.43523"
"2.11000","168.70341","59.68404"
"2.12000","168.73347","59.93277"
"2.13000","168.76355","60.18380"
"2.14000","168.79355","60.43423"
"2.15000","168.82349","60.68485"
"2.16000","168.85344","60.93589"
"2.17000","168.88345","61.18784"
"2.18000","168.91356","61.44003"
"2.19000","168.94366","61.69088"
"2.20000","168.97371","61.93972"
"2.21000","169.00369","62.18764"
"2.22000","169.03363","62.43429"
"2.23000","169.06364","62.67835"
"2.24000","169.09370","62.92466"
"2.25000","169.12376","63.17328"
"2.26000","169.15379","63.41920"
"2.27000","169.18375","63.66312"
"2.28000","169.21365","63.90743"
"2.29000","169.24361","64.15147"
"2.30000","169.27361","64.39403"
"2.31000","169.30362","64.63709"
"2.32000","169.33368","64.87921"
"2.33000","169.36368","65.12504"
"2.34000","169.39362","65.37135"
"2.35000","169.42357","65.61327"
"2.36000","169.45360","65.85846"
"2.37000","169.48369","66.10303"
"2.38000","169.51378","66.34265"
"2.39000","169.54378","66.58134"
"2.40000","169.57372","66.82460"
"2.41000","169.60365","67.06933"
"2.42000","169.63364","67.31081"
"2.43000","169.66370","67.55204"
"2.44000","169.69376","67.79337"
"2.45000","169.72377","68.03532"
"2.46000","169.75369","68.27721"
"2.47000","169.78360","68.51304"
"2.48000","169.81358","68.74871"
"2.49000","169.84363","68.98885"
"2.50000","169.87373","69.23254"
"2.51000","169.90378","69.46940"
"2.52000","169.93378","69.70551"
"2.53000","169.96371","69.94390"
"2.54000","169.99367","70.18597"
"2.55000","170.02368","70.42521"
"2.56000","170.05374","70.65904"
"2.57000","170.08377","70.89329"
"2.58000","170.11375","71.13178"
"2.59000","170.14363","71.36823"
"2.60000","170.17349","71.60356"
"2.61000","170.20341","71.84200"
"2.62000","170.23341","72.08113"
"2.63000","170.26347","72.31818"
"2.64000","170.29350","72.55620"
"2.65000","170.32349","72.79456"
"2.66000","170.35344","73.03262"
"2.67000","170.38347","73.26649"
"2.68000","170.41356","73.50249"
"2.69000","170.44365","73.73883"
"2.70000","170.47369","73.97093"
"2.71000","170.50366","74.20358"
"2.72000","170.53360","74.43732"
"2.73000","170.56358","74.67306"
"2.74000","170.59361","74.90783"
"2.75000","170.62370","75.14270"
"2.76000","170.65373","75.37682"
"2.77000","170.68369","75.60683"
"2.78000","170.71359","75.83957"
"2.79000","170.74355","76.07537"
"2.80000","170.77357","76.31097"
"2.81000","170.80367","76.54343"
"2.82000","170.83374","76.77466"
"2.83000","170.86372","77.00831"
"2.84000","170.89365","77.24138"
"2.85000","170.92357","77.47297"
"2.86000","170.95358","77.70571"
"2.87000","170.98366","77.93536"
"2.88000","171.01373","78.16343"
"2.89000","171.04372","78.39233"
"2.90000","171.07365","78.62201"
"2.91000","171.10359","78.85043"
"2.92000","171.13358","79.07894"
"2.93000","171.16364","79.30685"
"2.94000","171.19371","79.52726"
"2.95000","171.22372","79.75724"
"2.96000","171.25368","79.99370"
"2.97000","171.28362","80.22565"
"2.98000","171.31360","80.45628"
"2.99000","171.34366","80.68884"
"3.00000","171.37370","80.92317"
"3.01000","171.40372","81.15466"
"3.02000","171.43365","81.38503"
"3.03000","171.46356","81.61954"
"3.04000","171.49355","81.85508"
"3.05000","171.52362","82.08675"
"3.06000","171.55371","82.30944"
"3.07000","171.58379","82.53251"
"3.08000","171.61375","82.76140"
"3.09000","171.64366","82.98942"
"3.10000","171.67360","83.21345"
"3.11000","171.70361","83.43784"
"3.12000","171.73367","83.66333"
"3.13000","171.76375","83.89172"
"3.14000","171.79373","84.11644"
"3.15000","171.82367","84.34239"
"3.16000","171.85359","84.57049"
"3.17000","171.88359","84.79723"
"3.18000","171.91365","85.02493"
"3.19000","171.94371","85.24760"
"3.20000","171.97371","85.47437"
"3.21000","172.00362","85.70771"
"3.22000","172.03354","85.94144"
"3.23000","172.06351","86.17085"
"3.24000","172.09357","86.39703"
"3.25000","172.12366","86.62379"
"3.26000","172.15369","86.85215"
"3.27000","172.18364","87.08094"
"3.28000","172.21356","87.30783"
"3.29000","172.24352","87.53310"
"3.30000","172.27356","87.75907"
"3.31000","172.30367","87.98120"
"3.32000","172.33372","88.20071"
"3.33000","172.36372","88.42518"
"3.34000","172.39368","88.64928"
"3.35000","172.42365","88.86774"
"3.36000","172.45366","89.08850"
"3.37000","172.48373","89.30911"
"3.38000","172.51376","89.53172"
"3.39000","172.54373","89.75381"
"3.40000","172.57364","89.97861"
"3.41000","172.60356","90.20449"
"3.42000","172.63356","90.42443"
"3.43000","172.66362","90.64529"
"3.44000","172.69368","90.86702"
"3.45000","172.72368","91.09193"
"3.46000","172.75363","91.32151"
"3.47000","172.78357","91.54671"
"3.48000","172.81357","91.76931"
"3.49000","172.84361","91.98785"
"3.50000","172.87369","92.21000"
"3.51000","172.90373","92.43262"
"3.52000","172.93370","92.65244"
"3.53000","172.96362","92.87199"
"3.54000","172.99361","93.09479"
"3.55000","173.02362","93.31597"
"3.56000","173.05370","93.53412"
"3.57000","173.08376","93.75243"
"3.58000","173.11375","93.97305"
"3.59000","173.14369","94.19267"
"3.60000","173.17365","94.40884"
"3.61000","173.20366","94.62785"
"3.62000","173.23370","94.84654"
"3.63000","173.26373","95.06701"
"3.64000","173.29372","95.28658"
"3.65000","173.32364","95.50808"
"3.66000","173.35358","95.73018"
"3.67000","173.38358","95.95251"
"3.68000","173.41362","96.17616"
"3.69000","173.44366","96.39883"
"3.70000","173.47366","96.61894"
"3.71000","173.50360","96.83974"
"3.72000","173.53354","97.06149"
"3.73000","173.56354","97.27795"
"3.74000","173.59358","97.49530"
"3.75000","173.62366","97.71749"
"3.76000","173.65367","97.93680"
"3.77000","173.68362","98.15404"
"3.78000","173.71353","98.36901"
"3.79000","173.74352","98.58699"
"3.80000","173.77357","98.80394"
"3.81000","173.80367","99.01978"
"3.82000","173.83372","99.23492"
"3.83000","173.86371","99.45293"
"3.84000","173.89363","99.67245"
"3.85000","173.92358","99.88705"
"3.86000","173.95360","100.10468"
"3.87000","173.98364","100.32521"
"3.88000","174.01370","100.54256"
"3.89000","174.04372","100.76060"
"3.90000","174.07365","100.98009"
"3.91000","174.10361","101.20264"
"3.92000","174.13359","101.42481"
"3.93000","174.16364","101.64583"
"3.94000","174.19370","101.86275"
"3.95000","174.22372","102.07842"
"3.96000","174.25368","102.29731"
"3.97000","174.28363","102.51746"
"3.98000","174.31363","102.73291"
"3.99000","174.34369","102.94697"
"4.00000","174.37376","103.16196"
"4.01000","174.40379","103.37426"
"4.02000","174.43375","103.58598"
"4.03000","174.46368","103.79868"
"4.04000","174.49365","104.01267"
"4.05000","174.52370","104.22800"
