0.020082950592|  0.00000000e+00|  0.00000000e+00|  0.00000000e+00| -3.61325910e-01|  -5.31295710e-01| -5.69305440e-01|  1.17024000e-01| -2.13764000e-01|  -1.66950000e-02|  9.99999000e-01|  9.40000000e-04| -3.53000000e-04|   8.55000000e-04|  1.16582000e-01| -2.11820000e-01|  1.61520000e-01|  -9.99967000e-01| -1.89900000e-03|  4.75900000e-03| -6.27200000e-03|   1.16493000e-01| -2.12228000e-01|  3.58410000e-01| -9.99985000e-01|   1.04400000e-03|  5.14300000e-03| -1.60300000e-03|  0.00000000e+00|  -4.71238898e+00|  0.00000000e+00|
0.0499398708344|  0.00000000e+00|  0.00000000e+00|  0.00000000e+00| -3.61325910e-01|  -5.31295710e-01| -4.75915440e-01|  1.17026000e-01| -2.13761000e-01|  -1.66960000e-02|  9.99999000e-01|  9.48000000e-04| -3.57000000e-04|   8.83000000e-04|  1.16580000e-01| -2.11818000e-01|  1.61518000e-01|  -9.99967000e-01| -1.90400000e-03|  4.71000000e-03| -6.26800000e-03|   1.16497000e-01| -2.12220000e-01|  3.58406000e-01| -9.99984000e-01|   1.10100000e-03|  5.20700000e-03| -1.78200000e-03|  0.00000000e+00|  -4.71188986e+00|  0.00000000e+00|
0.0735628604889|  0.00000000e+00|  1.41636252e-01|  0.00000000e+00| -4.54715910e-01|  -2.51125710e-01| -5.69305440e-01|  1.17022000e-01| -2.13761000e-01|  -1.66960000e-02|  9.99999000e-01|  9.46000000e-04| -3.40000000e-04|   8.39000000e-04|  1.16600000e-01| -2.11809000e-01|  1.61527000e-01|  -9.99968000e-01| -2.10200000e-03|  4.54100000e-03| -6.32000000e-03|   1.16488000e-01| -2.12224000e-01|  3.58408000e-01| -9.99985000e-01|   1.01800000e-03|  5.11000000e-03| -1.57800000e-03|  0.00000000e+00|  -4.71188986e+00|  0.00000000e+00|
0.0939249992371|  0.00000000e+00|  2.42960308e-01|  0.00000000e+00| -3.61325910e-01|  -5.31295710e-01| -5.69305440e-01|  1.17029000e-01| -2.13763000e-01|  -1.67570000e-02|  1.00000000e+00|  1.78000000e-04|  4.37000000e-04|   8.60000000e-04|  1.16633000e-01| -2.11783000e-01|  1.61556000e-01|  -9.99972000e-01| -2.41400000e-03|  4.14700000e-03| -5.81000000e-03|   1.16481000e-01| -2.12229000e-01|  3.58403000e-01| -9.99984000e-01|   1.09700000e-03|  5.23300000e-03| -1.70200000e-03|  0.00000000e+00|  -4.71112800e+00|  0.00000000e+00|
0.119198799133|  0.00000000e+00|  3.87326791e-01|  0.00000000e+00| -4.54715910e-01|  -5.31295710e-01| -5.69305440e-01|  1.17016000e-01| -2.13774000e-01|  -1.67710000e-02|  9.99999000e-01|  3.81000000e-04|  6.01000000e-04|   7.12000000e-04|  1.16631000e-01| -2.11791000e-01|  1.61543000e-01|  -9.99971000e-01| -2.24900000e-03|  4.34400000e-03| -5.87800000e-03|   1.16496000e-01| -2.12222000e-01|  3.58409000e-01| -9.99985000e-01|   1.09000000e-03|  5.16000000e-03| -1.76800000e-03|  0.00000000e+00|  -4.70940817e+00|  0.00000000e+00|
0.145753860474|  0.00000000e+00|  5.22070508e-01|  0.00000000e+00| -3.61325910e-01|  -5.31295710e-01| -5.69305440e-01|  1.17038000e-01| -2.13753000e-01|  -1.67050000e-02|  9.99999000e-01|  8.44000000e-04| -2.71000000e-04|   8.24000000e-04|  1.16579000e-01| -2.11822000e-01|  1.61514000e-01|  -9.99968000e-01| -1.90000000e-03|  4.70600000e-03| -6.26800000e-03|   1.16499000e-01| -2.12221000e-01|  3.58409000e-01| -9.99985000e-01|   1.11700000e-03|  5.13500000e-03| -1.76800000e-03|  0.00000000e+00|  -4.70832771e+00|  0.00000000e+00|
0.158698797226|  0.00000000e+00|  5.96642162e-01|  0.00000000e+00| -4.54715910e-01|  -4.37905710e-01| -4.75915440e-01|  1.17022000e-01| -2.13762000e-01|  -1.66970000e-02|  9.99999000e-01|  9.68000000e-04| -3.61000000e-04|   8.69000000e-04|  1.16574000e-01| -2.11825000e-01|  1.61517000e-01|  -9.99968000e-01| -1.88000000e-03|  4.68300000e-03| -6.26100000e-03|   1.16485000e-01| -2.12231000e-01|  3.58403000e-01| -9.99985000e-01|   1.08800000e-03|  5.12900000e-03| -1.58300000e-03|  0.00000000e+00|  -4.70737002e+00|  0.00000000e+00|
0.189158916473|  0.00000000e+00|  7.02095813e-01|  0.00000000e+00| -4.54715910e-01|  -3.44515710e-01| -5.69305440e-01|  1.17034000e-01| -2.13753000e-01|  -1.67030000e-02|  9.99999000e-01|  8.66000000e-04| -2.74000000e-04|   8.25000000e-04|  1.16576000e-01| -2.11820000e-01|  1.61514000e-01|  -9.99967000e-01| -1.89100000e-03|  4.70900000e-03| -6.30500000e-03|   1.16485000e-01| -2.12227000e-01|  3.58408000e-01| -9.99985000e-01|   1.08800000e-03|  5.11600000e-03| -1.60500000e-03|  0.00000000e+00|  -4.70644959e+00|  0.00000000e+00|
0.203215837479|  0.00000000e+00|  7.80981777e-01|  0.00000000e+00| -4.54715910e-01|  -5.31295710e-01| -4.75915440e-01|  1.17022000e-01| -2.13766000e-01|  -1.67200000e-02|  9.99999000e-01|  1.01400000e-03| -9.00000000e-05|   6.93000000e-04|  1.16579000e-01| -2.11820000e-01|  1.61517000e-01|  -9.99967000e-01| -1.90800000e-03|  4.71200000e-03| -6.27400000e-03|   1.16495000e-01| -2.12222000e-01|  3.58405000e-01| -9.99985000e-01|   1.06800000e-03|  5.15100000e-03| -1.72900000e-03|  0.00000000e+00|  -4.70365126e+00|  0.00000000e+00|
0.229920864105|  0.00000000e+00|  9.56202967e-01|  0.00000000e+00| -4.54715910e-01|  -5.31295710e-01| -4.75915440e-01|  1.17032000e-01| -2.13756000e-01|  -1.67050000e-02|  9.99999000e-01|  8.46000000e-04| -2.56000000e-04|   8.31000000e-04|  1.16602000e-01| -2.11812000e-01|  1.61528000e-01|  -9.99968000e-01| -2.12200000e-03|  4.54200000e-03| -6.27800000e-03|   1.16481000e-01| -2.12230000e-01|  3.58407000e-01| -9.99984000e-01|   1.10000000e-03|  5.21600000e-03| -1.63100000e-03|  0.00000000e+00|  -4.70116269e+00|  0.00000000e+00|
0.242971897125|  0.00000000e+00|  1.03110834e+00|  0.00000000e+00| -4.54715910e-01|  -3.44515710e-01| -4.75915440e-01|  1.17022000e-01| -2.13762000e-01|  -1.66960000e-02|  9.99999000e-01|  9.51000000e-04| -3.68000000e-04|   8.64000000e-04|  1.16600000e-01| -2.11810000e-01|  1.61529000e-01|  -9.99973000e-01| -2.08400000e-03|  4.15000000e-03| -5.76100000e-03|   1.16481000e-01| -2.12233000e-01|  3.58408000e-01| -9.99985000e-01|   1.09800000e-03|  5.20300000e-03| -1.63400000e-03|  0.00000000e+00|  -4.69966811e+00|  0.00000000e+00|
0.26481795311|  0.00000000e+00|  1.16755406e+00|  0.00000000e+00| -4.54715910e-01|  -4.37905710e-01| -5.69305440e-01|  1.17034000e-01| -2.13754000e-01|  -1.67040000e-02|  9.99999000e-01|  8.42000000e-04| -2.41000000e-04|   8.42000000e-04|  1.16576000e-01| -2.11815000e-01|  1.61531000e-01|  -9.99969000e-01| -2.06300000e-03|  4.49900000e-03| -6.18700000e-03|   1.16481000e-01| -2.12229000e-01|  3.58408000e-01| -9.99984000e-01|   1.13600000e-03|  5.25000000e-03| -1.70300000e-03|  0.00000000e+00|  -4.69792445e+00|  0.00000000e+00|
0.290699958801|  0.00000000e+00|  1.24320355e+00|  0.00000000e+00| -4.54715910e-01|  -5.31295710e-01| -4.75915440e-01|  1.17003000e-01| -2.13762000e-01|  -1.67210000e-02|  9.99999000e-01|  1.04300000e-03| -1.40000000e-05|   5.97000000e-04|  1.16578000e-01| -2.11817000e-01|  1.61509000e-01|  -9.99967000e-01| -1.96000000e-03|  4.80200000e-03| -6.24600000e-03|   1.16476000e-01| -2.12228000e-01|  3.58410000e-01| -9.99985000e-01|   1.08500000e-03|  5.13900000e-03| -1.64000000e-03|  0.00000000e+00|  -4.69353954e+00|  0.00000000e+00|
0.304070949554|  0.00000000e+00|  1.32615315e+00|  0.00000000e+00| -4.54715910e-01|  -4.37905710e-01| -4.75915440e-01|  1.17024000e-01| -2.13768000e-01|  -1.67160000e-02|  9.99999000e-01|  1.01600000e-03| -1.02000000e-04|   7.03000000e-04|  1.16580000e-01| -2.11820000e-01|  1.61519000e-01|  -9.99968000e-01| -1.88500000e-03|  4.73300000e-03| -6.25800000e-03|   1.16467000e-01| -2.12228000e-01|  3.58408000e-01| -9.99984000e-01|   1.12800000e-03|  5.22900000e-03| -1.70900000e-03|  0.00000000e+00|  -4.69122734e+00|  0.00000000e+00|
