0.0207788944244|  0.00000000e+00|  0.00000000e+00|  0.00000000e+00| -6.92953800e-02|  -1.14309360e-01| -5.92092600e-02|  1.15344000e-01| -2.12047000e-01|   1.61804000e-01|  5.45100000e-03|  1.73740000e-02| -2.34740000e-02|   9.99559000e-01|  1.16854000e-01| -2.14062000e-01| -1.68790000e-02|  -1.06530000e-02|  1.25120000e-02|  9.99560000e-01|  2.46980000e-02|   1.15174000e-01| -2.12118000e-01|  3.58398000e-01| -9.99985000e-01|   5.75000000e-04|  5.35900000e-03| -6.97000000e-04|
0.0415420532227|  5.00000000e+00|  0.00000000e+00|  0.00000000e+00| -6.92953800e-02|  -2.09193600e-02|  3.41807400e-02|  1.15343000e-01| -2.12024000e-01|   1.61816000e-01|  5.35900000e-03|  1.71950000e-02| -2.33020000e-02|   9.99566000e-01|  1.16865000e-01| -2.14048000e-01| -1.68750000e-02|  -1.06920000e-02|  1.26530000e-02|  9.99557000e-01|  2.47290000e-02|   1.15167000e-01| -2.12123000e-01|  3.58396000e-01| -9.99985000e-01|   5.77000000e-04|  5.42000000e-03| -7.05000000e-04|
0.06294298172|  5.00000000e+00|  0.00000000e+00|  0.00000000e+00|  2.40946200e-02|  -1.14309360e-01|  3.41807400e-02|  1.15351000e-01| -2.12054000e-01|   1.61799000e-01|  5.41300000e-03|  1.73970000e-02| -2.35300000e-02|   9.99557000e-01|  1.16861000e-01| -2.14049000e-01| -1.68820000e-02|  -1.07590000e-02|  1.26520000e-02|  9.99558000e-01|  2.46680000e-02|   1.15164000e-01| -2.12125000e-01|  3.58394000e-01| -9.99985000e-01|   6.63000000e-04|  5.46500000e-03| -7.56000000e-04|
0.0834259986877|  5.00000000e+00|  0.00000000e+00|  0.00000000e+00|  2.40946200e-02|  -2.09193600e-02|  1.27570740e-01|  1.15351000e-01| -2.12034000e-01|   1.61814000e-01|  5.29400000e-03|  1.71800000e-02| -2.33460000e-02|   9.99566000e-01|  1.16864000e-01| -2.14049000e-01| -1.68770000e-02|  -1.07260000e-02|  1.26570000e-02|  9.99556000e-01|  2.47470000e-02|   1.15171000e-01| -2.12120000e-01|  3.58397000e-01| -9.99985000e-01|   5.69000000e-04|  5.34700000e-03| -6.52000000e-04|
0.104064941406|  5.00000000e+00|  0.00000000e+00|  0.00000000e+00| -6.92953800e-02|  -2.09193600e-02|  3.41807400e-02|  1.15349000e-01| -2.12050000e-01|   1.61800000e-01|  5.44700000e-03|  1.74330000e-02| -2.34970000e-02|   9.99557000e-01|  1.16852000e-01| -2.14060000e-01| -1.68860000e-02|  -1.07120000e-02|  1.24450000e-02|  9.99562000e-01|  2.46350000e-02|   1.15185000e-01| -2.12117000e-01|  3.58411000e-01| -9.99983000e-01|   3.40000000e-04|  5.75300000e-03| -6.53000000e-04|
0.12721991539|  5.00000000e+00|  0.00000000e+00|  0.00000000e+00|  2.40946200e-02|  -1.14309360e-01|  3.41807400e-02|  1.15299000e-01| -2.11901000e-01|   1.61869000e-01|  5.01500000e-03|  1.63870000e-02| -2.26770000e-02|   9.99596000e-01|  1.16866000e-01| -2.14050000e-01| -1.68730000e-02|  -1.06820000e-02|  1.26740000e-02|  9.99556000e-01|  2.47570000e-02|   1.15184000e-01| -2.12116000e-01|  3.58416000e-01| -9.99984000e-01|   3.29000000e-04|  5.69900000e-03| -5.88000000e-04|
0.146754980087|  5.00000000e+00|  0.00000000e+00|  0.00000000e+00|  2.40946200e-02|  -2.09193600e-02|  3.41807400e-02|  1.15340000e-01| -2.12026000e-01|   1.61819000e-01|  5.34800000e-03|  1.71650000e-02| -2.33240000e-02|   9.99566000e-01|  1.16849000e-01| -2.14063000e-01| -1.68870000e-02|  -1.07060000e-02|  1.24620000e-02|  9.99562000e-01|  2.46170000e-02|   1.15158000e-01| -2.12125000e-01|  3.58396000e-01| -9.99984000e-01|   6.70000000e-04|  5.53200000e-03| -8.12000000e-04|
0.16653585434|  5.00000000e+00|  0.00000000e+00|  0.00000000e+00|  2.40946200e-02|  -2.09193600e-02|  3.41807400e-02|  1.15343000e-01| -2.12027000e-01|   1.61816000e-01|  5.34100000e-03|  1.71780000e-02| -2.33060000e-02|   9.99566000e-01|  1.16862000e-01| -2.14052000e-01| -1.68740000e-02|  -1.06960000e-02|  1.26460000e-02|  9.99557000e-01|  2.47310000e-02|   1.15168000e-01| -2.12110000e-01|  3.58392000e-01| -9.99984000e-01|   7.43000000e-04|  5.63100000e-03| -5.86000000e-04|
0.193506002426|  5.00000000e+00|  0.00000000e+00|  0.00000000e+00|  2.40946200e-02|  -2.09193600e-02|  3.41807400e-02|  1.15347000e-01| -2.12019000e-01|   1.61822000e-01|  5.43500000e-03|  1.72230000e-02| -2.34370000e-02|   9.99562000e-01|  1.16854000e-01| -2.14063000e-01| -1.68780000e-02|  -1.06490000e-02|  1.24850000e-02|  9.99560000e-01|  2.47010000e-02|   1.15162000e-01| -2.12109000e-01|  3.58393000e-01| -9.99984000e-01|   6.92000000e-04|  5.58900000e-03| -5.17000000e-04|
0.21307182312|  5.00000000e+00|  0.00000000e+00|  0.00000000e+00|  2.40946200e-02|  -2.09193600e-02|  3.41807400e-02|  1.15326000e-01| -2.12023000e-01|   1.61820000e-01|  5.36200000e-03|  1.70890000e-02| -2.32970000e-02|   9.99568000e-01|  1.16864000e-01| -2.14049000e-01| -1.68830000e-02|  -1.07520000e-02|  1.26390000e-02|  9.99558000e-01|  2.46730000e-02|   1.15123000e-01| -2.12108000e-01|  3.58392000e-01| -9.99984000e-01|   6.96000000e-04|  5.68000000e-03| -5.46000000e-04|
0.235340833664|  5.00000000e+00|  0.00000000e+00|  0.00000000e+00|  1.17484620e-01|   7.24706400e-02|  3.41807400e-02|  1.15334000e-01| -2.12008000e-01|   1.61829000e-01|  5.45200000e-03|  1.71610000e-02| -2.33890000e-02|   9.99564000e-01|  1.16870000e-01| -2.14047000e-01| -1.68840000e-02|  -1.07590000e-02|  1.26610000e-02|  9.99557000e-01|  2.46960000e-02|   1.15113000e-01| -2.12112000e-01|  3.58392000e-01| -9.99983000e-01|   6.94000000e-04|  5.70400000e-03| -6.04000000e-04|
0.249778985977|  5.00000000e+00|  0.00000000e+00|  0.00000000e+00|  2.40946200e-02|  -2.09193600e-02| -5.92092600e-02|  1.15341000e-01| -2.12018000e-01|   1.61834000e-01|  5.33100000e-03|  1.70520000e-02| -2.32760000e-02|   9.99569000e-01|  1.16870000e-01| -2.14048000e-01| -1.68820000e-02|  -1.07240000e-02|  1.26450000e-02|  9.99558000e-01|  2.46690000e-02|   1.15114000e-01| -2.12108000e-01|  3.58394000e-01| -9.99984000e-01|   6.67000000e-04|  5.68000000e-03| -5.23000000e-04|
0.270593881607|  5.00000000e+00|  0.00000000e+00|  0.00000000e+00| -6.92953800e-02|   7.24706400e-02|  1.27570740e-01|  1.15343000e-01| -2.12025000e-01|   1.61827000e-01|  5.30800000e-03|  1.70500000e-02| -2.33390000e-02|   9.99568000e-01|  1.16865000e-01| -2.14050000e-01| -1.68760000e-02|  -1.07210000e-02|  1.26490000e-02|  9.99556000e-01|  2.47490000e-02|   1.15106000e-01| -2.12107000e-01|  3.58396000e-01| -9.99983000e-01|   7.29000000e-04|  5.70600000e-03| -5.66000000e-04|
0.288843870163|  5.00000000e+00|  0.00000000e+00|  0.00000000e+00|  1.17484620e-01|  -2.09193600e-02|  3.41807400e-02|  1.15317000e-01| -2.12048000e-01|   1.61809000e-01|  5.42700000e-03|  1.72490000e-02| -2.34810000e-02|   9.99561000e-01|  1.16868000e-01| -2.14049000e-01| -1.68810000e-02|  -1.07600000e-02|  1.26680000e-02|  9.99558000e-01|  2.46630000e-02|   1.15072000e-01| -2.12107000e-01|  3.58396000e-01| -9.99983000e-01|   6.76000000e-04|  5.70300000e-03| -5.27000000e-04|
0.313139915466|  5.00000000e+00|  0.00000000e+00|  0.00000000e+00|  2.40946200e-02|   7.24706400e-02| -2.45989260e-01|  1.15305000e-01| -2.12018000e-01|   1.61828000e-01|  5.41400000e-03|  1.70270000e-02| -2.33870000e-02|   9.99567000e-01|  1.16849000e-01| -2.14059000e-01| -1.68780000e-02|  -1.06560000e-02|  1.24790000e-02|  9.99560000e-01|  2.47080000e-02|   1.15041000e-01| -2.12113000e-01|  3.58394000e-01| -9.99982000e-01|   6.96000000e-04|  5.85900000e-03| -5.76000000e-04|
0.333293914795|  5.00000000e+00|  0.00000000e+00|  0.00000000e+00|  2.40946200e-02|  -1.14309360e-01|  3.14350740e-01|  1.15300000e-01| -2.12024000e-01|   1.61825000e-01|  5.31900000e-03|  1.69660000e-02| -2.33030000e-02|   9.99570000e-01|  1.16868000e-01| -2.14049000e-01| -1.68770000e-02|  -1.07000000e-02|  1.26610000e-02|  9.99556000e-01|  2.47690000e-02|   1.15020000e-01| -2.12112000e-01|  3.58389000e-01| -9.99982000e-01|   6.02000000e-04|  5.97900000e-03| -6.04000000e-04|
0.352016925812|  5.00000000e+00|  0.00000000e+00|  0.00000000e+00| -6.92953800e-02|  -2.09193600e-02|  3.41807400e-02|  1.15255000e-01| -2.12057000e-01|   1.61805000e-01|  5.42800000e-03|  1.72630000e-02| -2.32130000e-02|   9.99567000e-01|  1.16867000e-01| -2.14047000e-01| -1.68750000e-02|  -1.07310000e-02|  1.26730000e-02|  9.99556000e-01|  2.47420000e-02|   1.15004000e-01| -2.12115000e-01|  3.58392000e-01| -9.99982000e-01|   7.91000000e-04|  5.91900000e-03| -7.16000000e-04|
0.372483968735|  5.00000000e+00|  0.00000000e+00|  0.00000000e+00| -6.92953800e-02|  -2.09193600e-02|  3.41807400e-02|  1.15288000e-01| -2.12047000e-01|   1.61810000e-01|  5.38100000e-03|  1.71430000e-02| -2.34960000e-02|   9.99563000e-01|  1.16869000e-01| -2.14048000e-01| -1.68840000e-02|  -1.07190000e-02|  1.26340000e-02|  9.99558000e-01|  2.46760000e-02|   1.14981000e-01| -2.12110000e-01|  3.58391000e-01| -9.99981000e-01|   5.28000000e-04|  6.06200000e-03| -4.81000000e-04|
0.401445865631|  5.00000000e+00|  0.00000000e+00|  0.00000000e+00|  2.40946200e-02|  -1.14309360e-01|  1.27570740e-01|  1.15237000e-01| -2.12050000e-01|   1.61801000e-01|  5.25900000e-03|  1.69390000e-02| -2.29340000e-02|   9.99580000e-01|  1.16868000e-01| -2.14048000e-01| -1.68760000e-02|  -1.06960000e-02|  1.26770000e-02|  9.99556000e-01|  2.47600000e-02|   1.14967000e-01| -2.12105000e-01|  3.58393000e-01| -9.99982000e-01|   5.51000000e-04|  6.02700000e-03| -4.64000000e-04|
0.416218996048|  5.00000000e+00|  0.00000000e+00|  0.00000000e+00| -6.92953800e-02|  -2.09193600e-02|  3.41807400e-02|  1.15140000e-01| -2.11683000e-01|   1.62002000e-01|  4.33400000e-03|  1.41350000e-02| -2.13050000e-02|   9.99664000e-01|  1.16867000e-01| -2.14048000e-01| -1.68760000e-02|  -1.07140000e-02|  1.26790000e-02|  9.99556000e-01|  2.47620000e-02|   1.14921000e-01| -2.12101000e-01|  3.58371000e-01| -9.99978000e-01|   8.55000000e-04|  6.49000000e-03| -6.62000000e-04|
0.440330982208|  5.00000000e+00|  0.00000000e+00|  0.00000000e+00|  1.17484620e-01|  -2.09193600e-02|  3.41807400e-02|  1.15228000e-01| -2.12026000e-01|   1.61825000e-01|  5.46900000e-03|  1.70590000e-02| -2.31910000e-02|   9.99571000e-01|  1.16867000e-01| -2.14048000e-01| -1.68820000e-02|  -1.07470000e-02|  1.26680000e-02|  9.99558000e-01|  2.46740000e-02|   1.14904000e-01| -2.12103000e-01|  3.58370000e-01| -9.99978000e-01|   8.77000000e-04|  6.57600000e-03| -6.38000000e-04|
0.456241846085|  5.00000000e+00|  0.00000000e+00|  0.00000000e+00| -6.92953800e-02|  -2.09193600e-02|  1.27570740e-01|  1.15226000e-01| -2.12039000e-01|   1.61820000e-01|  5.33600000e-03|  1.69610000e-02| -2.30740000e-02|   9.99576000e-01|  1.16867000e-01| -2.14047000e-01| -1.68810000e-02|  -1.07270000e-02|  1.26410000e-02|  9.99558000e-01|  2.46860000e-02|   1.14893000e-01| -2.12103000e-01|  3.58371000e-01| -9.99978000e-01|   8.82000000e-04|  6.60700000e-03| -6.67000000e-04|
