0.0203320980072|  0.00000000e+00|  0.00000000e+00|  0.00000000e+00| -3.49465380e-01|  -3.01089360e-01| -4.32769260e-01|  1.16996000e-01| -2.13915000e-01|  -1.69540000e-02| -9.99999000e-01|  3.79000000e-04| -6.86000000e-04|  -1.22000000e-03|  1.15674000e-01| -2.12120000e-01|  1.61889000e-01|   6.91500000e-03|  1.98770000e-02|  9.99537000e-01|  2.19690000e-02|   1.15650000e-01|
0.0384500026703|  0.00000000e+00|  5.00000000e+00|  0.00000000e+00| -1.62685380e-01|  -2.07699360e-01| -3.39379260e-01|  1.17007000e-01| -2.13899000e-01|  -1.69510000e-02| -9.99999000e-01|  3.33000000e-04| -7.43000000e-04|  -1.08300000e-03|  1.15674000e-01| -2.12185000e-01|  1.61782000e-01|   9.99977000e-01| -3.77300000e-03| -5.72700000e-03|  1.80000000e-05|   1.15000000e-01|
0.0578529834747|  0.00000000e+00|  5.00000000e+00|  0.00000000e+00| -2.56075380e-01|  -2.07699360e-01| -4.32769260e-01|  1.17004000e-01| -2.13899000e-01|  -1.69530000e-02| -9.99999000e-01|  3.17000000e-04| -7.73000000e-04|  -1.07600000e-03|  1.15661000e-01| -2.12217000e-01|  1.61780000e-01|   9.99976000e-01| -3.93400000e-03| -5.67800000e-03| -5.50000000e-05|   1.10000000e-01|
0.0801990032196|  0.00000000e+00|  5.00000000e+00|  0.00000000e+00| -2.56075380e-01|  -3.01089360e-01| -3.39379260e-01|  1.17005000e-01| -2.13902000e-01|  -1.69520000e-02| -9.99999000e-01|  3.46000000e-04| -7.58000000e-04|  -1.09000000e-03|  1.15691000e-01| -2.12111000e-01|  1.61882000e-01|   7.02000000e-03|  1.98010000e-02|  9.99535000e-01|  2.21000000e-02|   1.15650000e-01|
0.104881048203|  0.00000000e+00|  5.00000000e+00|  0.00000000e+00| -2.56075380e-01|  -3.01089360e-01| -4.32769260e-01|  1.17005000e-01| -2.13910000e-01|  -1.69450000e-02| -9.99999000e-01|  2.52000000e-04| -6.67000000e-04|  -1.03100000e-03|  1.15664000e-01| -2.12215000e-01|  1.61781000e-01|   9.99975000e-01| -3.90500000e-03| -5.87500000e-03| -1.32000000e-04|   1.10000000e-01|
0.123646974564|  0.00000000e+00|  5.00000000e+00|  0.00000000e+00| -1.62685380e-01|  -2.07699360e-01| -4.32769260e-01|  1.17007000e-01| -2.13901000e-01|  -1.69540000e-02| -9.99999000e-01|  3.14000000e-04| -7.67000000e-04|  -1.09000000e-03|  1.15682000e-01| -2.12208000e-01|  1.61774000e-01|   9.99976000e-01| -3.85100000e-03| -5.79100000e-03|  2.10000000e-05|   1.15000000e-01|
0.140761137009|  0.00000000e+00|  5.00000000e+00|  0.00000000e+00| -2.56075380e-01|  -3.01089360e-01| -3.39379260e-01|  1.17001000e-01| -2.13903000e-01|  -1.69520000e-02| -9.99999000e-01|  3.00000000e-04| -7.47000000e-04|  -1.09200000e-03|  1.15686000e-01| -2.12209000e-01|  1.61772000e-01|   9.99976000e-01| -3.82900000e-03| -5.74400000e-03|  1.70000000e-05|   1.15000000e-01|
0.162179946899|  0.00000000e+00|  5.00000000e+00|  0.00000000e+00| -1.62685380e-01|  -3.01089360e-01| -3.39379260e-01|  1.17002000e-01| -2.13900000e-01|  -1.69530000e-02| -9.99999000e-01|  3.11000000e-04| -7.74000000e-04|  -1.11100000e-03|  1.15662000e-01| -2.12221000e-01|  1.61779000e-01|   9.99977000e-01| -3.91600000e-03| -5.63600000e-03| -6.80000000e-05|   1.10000000e-01|
0.181115150452|  0.00000000e+00|  5.00000000e+00|  0.00000000e+00| -2.56075380e-01|  -2.07699360e-01| -3.39379260e-01|  1.17006000e-01| -2.13900000e-01|  -1.69520000e-02| -9.99999000e-01|  3.35000000e-04| -7.49000000e-04|  -1.07300000e-03|  1.15665000e-01| -2.12222000e-01|  1.61779000e-01|   9.99976000e-01| -3.91200000e-03| -5.63600000e-03| -8.00000000e-05|   1.10000000e-01|
0.203186988831|  0.00000000e+00|  5.00000000e+00|  0.00000000e+00| -1.62685380e-01|  -3.01089360e-01| -4.32769260e-01|  1.17008000e-01| -2.13901000e-01|  -1.69520000e-02| -9.99999000e-01|  3.21000000e-04| -7.48000000e-04|  -1.08700000e-03|  1.15686000e-01| -2.12206000e-01|  1.61773000e-01|   9.99976000e-01| -3.84500000e-03| -5.78500000e-03|  5.10000000e-05|   1.15000000e-01|
