0.0217008590698|  0.00000000e+00|  0.00000000e+00|  0.00000000e+00| -4.98702600e-02|   1.60070460e-01| -6.14506200e-02|  1.17126000e-01| -2.13646000e-01|  -1.65890000e-02| -9.99998000e-01|  5.74000000e-04|  9.25000000e-04|  -1.90400000e-03|  1.17137000e-01| -2.11073000e-01|  1.62016000e-01|  -9.99994000e-01|  1.94200000e-03|  2.08400000e-03| -1.92600000e-03|   1.16671000e-01| -2.12082000e-01|  3.58335000e-01| -9.99998000e-01|   1.20000000e-05|  1.75300000e-03| -2.58000000e-04| -7.40122989e-03|  -3.14158921e-01|  2.92188845e-05| -1.21129694e+00|  0.00000000e+00|   0.00000000e+00|
0.0413908958435|  0.00000000e+00|  0.00000000e+00|  0.00000000e+00| -4.98702600e-02|   6.66804600e-02|  3.19393800e-02|  1.17108000e-01| -2.13640000e-01|  -1.65940000e-02| -9.99998000e-01|  5.51000000e-04|  8.64000000e-04|  -1.85900000e-03|  1.17123000e-01| -2.11091000e-01|  1.62022000e-01|  -9.99994000e-01|  1.88900000e-03|  2.02700000e-03| -2.15200000e-03|   1.16673000e-01| -2.12081000e-01|  3.58334000e-01| -9.99998000e-01|   2.30000000e-05|  1.75200000e-03| -2.27000000e-04| -1.35044074e-02|  -3.14158119e-01|  5.33132635e-05| -5.90615016e-01|  0.00000000e+00|   0.00000000e+00|
0.0630497932434|  0.00000000e+00|  0.00000000e+00|  0.00000000e+00| -4.98702600e-02|   6.66804600e-02| -6.14506200e-02|  1.17117000e-01| -2.13690000e-01|  -1.66430000e-02| -9.99999000e-01| -7.70000000e-05|  2.22000000e-04|  -1.64600000e-03|  1.17131000e-01| -2.11071000e-01|  1.62017000e-01|  -9.99994000e-01|  1.99100000e-03|  2.09800000e-03| -1.94200000e-03|   1.16670000e-01| -2.12082000e-01|  3.58333000e-01| -9.99998000e-01|   4.50000000e-05|  1.72700000e-03| -2.64000000e-04| -1.86098105e-02|  -3.14157089e-01|  7.34685870e-05| -3.40839142e-01|  0.00000000e+00|   0.00000000e+00|
0.0860569477081|  0.00000000e+00|  0.00000000e+00|  0.00000000e+00|  4.35197400e-02|   6.66804600e-02|  3.19393800e-02|  1.17090000e-01| -2.13671000e-01|  -1.66500000e-02| -9.99999000e-01| -1.59000000e-04|  1.58000000e-04|  -1.54700000e-03|  1.17132000e-01| -2.11072000e-01|  1.62013000e-01|  -9.99994000e-01|  1.98200000e-03|  2.04000000e-03| -1.93100000e-03|   1.16674000e-01| -2.12080000e-01|  3.58338000e-01| -9.99999000e-01|  -1.50000000e-05|  1.66300000e-03| -1.72000000e-04| -2.40425096e-02|  -3.14155633e-01|  9.49160232e-05| -8.89048219e-02|  0.00000000e+00|   0.00000000e+00|
0.104796886444|  0.00000000e+00|  0.00000000e+00|  0.00000000e+00| -4.98702600e-02|   1.60070460e-01| -6.14506200e-02|  1.17124000e-01| -2.13647000e-01|  -1.65910000e-02| -9.99998000e-01|  5.89000000e-04|  9.10000000e-04|  -1.92900000e-03|  1.17124000e-01| -2.11095000e-01|  1.62018000e-01|  -9.99994000e-01|  1.90900000e-03|  1.98900000e-03| -2.12500000e-03|   1.16701000e-01| -2.12066000e-01|  3.58354000e-01| -9.99999000e-01|  -3.80000000e-04|  1.38800000e-03|  2.28000000e-04| -2.89718514e-02|  -3.14153991e-01|  1.14376285e-04|  1.47630592e-01|  0.00000000e+00|   0.00000000e+00|
0.125894784927|  0.00000000e+00|  0.00000000e+00|  0.00000000e+00|  2.30299740e-01|   1.60070460e-01|  1.25329380e-01|  1.17114000e-01| -2.13692000e-01|  -1.66440000e-02| -9.99999000e-01| -7.00000000e-05|  2.14000000e-04|  -1.64600000e-03|  1.17125000e-01| -2.11091000e-01|  1.62025000e-01|  -9.99994000e-01|  1.85900000e-03|  2.04200000e-03| -2.14400000e-03|   1.16667000e-01| -2.12093000e-01|  3.58318000e-01| -9.99999000e-01|   9.60000000e-05|  1.57100000e-03| -1.47000000e-04| -3.47431868e-02|  -3.14151681e-01|  1.37160604e-04|  5.06781047e-01|  0.00000000e+00|   0.00000000e+00|
0.147753000259|  0.00000000e+00|  5.44155609e-02|  0.00000000e+00| -1.43260260e-01|   1.60070460e-01| -6.14506200e-02|  1.17116000e-01| -2.13688000e-01|  -1.66440000e-02| -9.99999000e-01| -7.90000000e-05|  2.24000000e-04|  -1.62100000e-03|  1.17132000e-01| -2.11085000e-01|  1.62013000e-01|  -9.99994000e-01|  1.82500000e-03|  2.10200000e-03| -2.17000000e-03|   1.16672000e-01| -2.12082000e-01|  3.58335000e-01| -9.99999000e-01|   1.70000000e-05|  1.69700000e-03| -2.07000000e-04| -4.71847134e-02|  -3.14145276e-01|  1.86277782e-04|  6.77342731e-01|  0.00000000e+00|   0.00000000e+00|
0.167706012726|  0.00000000e+00|  1.89539676e-01|  0.00000000e+00| -4.98702600e-02|  -2.67095400e-02|  3.19393800e-02|  1.17105000e-01| -2.13639000e-01|  -1.65900000e-02| -9.99998000e-01|  5.57000000e-04|  8.62000000e-04|  -1.84100000e-03|  1.17150000e-01| -2.11038000e-01|  1.62005000e-01|  -9.99993000e-01|  1.83800000e-03|  2.37500000e-03| -2.13100000e-03|   1.16698000e-01| -2.12072000e-01|  3.58346000e-01| -9.99999000e-01|  -1.67000000e-04|  1.13400000e-03|  2.24000000e-04| -4.71847134e-02|  -3.14145276e-01|  1.86277782e-04|  9.86969447e-01|  0.00000000e+00|   0.00000000e+00|
0.201272964478|  0.00000000e+00|  2.53587291e-01|  0.00000000e+00| -4.98702600e-02|   1.60070460e-01|  3.19393800e-02|  1.17076000e-01| -2.13691000e-01|  -1.66340000e-02| -9.99999000e-01|  7.00000000e-05|  3.38000000e-04|  -1.36500000e-03|  1.17131000e-01| -2.11065000e-01|  1.62018000e-01|  -9.99994000e-01|  1.96000000e-03|  2.09800000e-03| -1.95700000e-03|   1.16675000e-01| -2.12092000e-01|  3.58316000e-01| -9.99999000e-01|   2.26000000e-04|  1.53600000e-03| -1.17000000e-04| -5.97815070e-02|  -3.14136810e-01|  2.36007930e-04|  1.59224477e+00|  0.00000000e+00|   0.00000000e+00|
0.211538791656|  0.00000000e+00|  3.70002142e-01|  0.00000000e+00| -4.98702600e-02|   1.60070460e-01|  3.19393800e-02|  1.17086000e-01| -2.13676000e-01|  -1.66490000e-02| -9.99999000e-01| -1.33000000e-04|  1.29000000e-04|  -1.52400000e-03|  1.17131000e-01| -2.11072000e-01|  1.62014000e-01|  -9.99994000e-01|  1.98800000e-03|  2.06600000e-03| -1.94600000e-03|   1.16669000e-01| -2.12085000e-01|  3.58333000e-01| -9.99999000e-01|   5.00000000e-06|  1.75600000e-03| -2.58000000e-04| -6.44853264e-02|  -3.14133137e-01|  2.54577864e-04|  1.79941631e+00|  0.00000000e+00|   0.00000000e+00|
