Time,Extension,Load
(s),(mm),(N)
"1.62000","164.01875","16.02205"
"1.63000","164.02879","16.13219"
"1.64000","164.03879","16.23830"
"1.65000","164.04877","16.34277"
"1.66000","164.05876","16.45144"
"1.67000","164.06876","16.55866"
"1.68000","164.07874","16.66037"
"1.69000","164.08870","16.75879"
"1.70000","164.09862","16.86075"
"1.71000","164.10855","16.96342"
"1.72000","164.11847","17.06719"
"1.73000","164.12840","17.16768"
"1.74000","164.13838","17.27020"
"1.75000","164.14838","17.37468"
"1.76000","164.15840","17.47816"
"1.77000","164.16843","17.57888"
"1.78000","164.17851","17.68148"
"1.79000","164.18863","17.78580"
"1.80000","164.19873","17.89072"
"1.81000","164.20879","17.99469"
"1.82000","164.21878","18.10148"
"1.83000","164.22879","18.20852"
"1.84000","164.23882","18.31273"
"1.85000","164.24879","18.41323"
"1.86000","164.25877","18.51453"
"1.87000","164.26875","18.61914"
"1.88000","164.27870","18.72404"
"1.89000","164.28860","18.82665"
"1.90000","164.29851","18.92849"
"1.91000","164.30844","19.03291"
"1.92000","164.31841","19.13735"
"1.93000","164.32838","19.23640"
"1.94000","164.33838","19.33247"
"1.95000","164.34840","19.43477"
"1.96000","164.35847","19.53804"
"1.97000","164.36859","19.63724"
"1.98000","164.37869","19.73449"
"1.99000","164.38876","19.83687"
"2.00000","164.39880","19.94140"
"2.01000","164.40880","20.04272"
"2.02000","164.41878","20.14084"
"2.03000","164.42874","20.24291"
"2.04000","164.43874","20.34683"
"2.05000","164.44875","20.44975"
"2.06000","164.45872","20.54958"
"2.07000","164.46864","20.65031"
"2.08000","164.47858","20.75323"
"2.09000","164.48851","20.85760"
"2.10000","164.49844","20.95895"
"2.11000","164.50841","21.05792"
"2.12000","164.51839","21.16047"
"2.13000","164.52840","21.26466"
"2.14000","164.53841","21.36563"
"2.15000","164.54845","21.46595"
"2.16000","164.55855","21.56735"
"2.17000","164.56868","21.66869"
"2.18000","164.57875","21.76762"
"2.19000","164.58878","21.86603"
"2.20000","164.59877","21.96490"
"2.21000","164.60876","22.06371"
"2.22000","164.61874","22.16277"
"2.23000","164.62874","22.26059"
"2.24000","164.63875","22.35901"
"2.25000","164.64873","22.45680"
"2.26000","164.65869","22.55546"
"2.27000","164.66861","22.65243"
"2.28000","164.67851","22.75213"
"2.29000","164.68845","22.85578"
"2.30000","164.69843","22.96060"
