Time,Extension,Load
(s),(mm),(N)
"2.31000","164.79991","23.31074"
"2.32000","164.80988","23.40805"
"2.33000","164.81990","23.50770"
"2.34000","164.82990","23.60519"
"2.35000","164.83986","23.69843"
"2.36000","164.84981","23.79595"
"2.37000","164.85973","23.89974"
"2.38000","164.86966","24.00094"
"2.39000","164.87961","24.09804"
"2.40000","164.88956","24.19637"
"2.41000","164.89952","24.29821"
"2.42000","164.90953","24.40256"
"2.43000","164.91954","24.50377"
"2.44000","164.92961","24.60076"
"2.45000","164.93973","24.69916"
"2.46000","164.94984","24.79923"
"2.47000","164.95992","24.89633"
"2.48000","164.96994","24.99330"
"2.49000","164.97993","25.09063"
"2.50000","164.98993","25.18749"
"2.51000","164.99992","25.28384"
"2.52000","165.00990","25.37897"
"2.53000","165.01987","25.47490"
"2.54000","165.02982","25.57086"
"2.55000","165.03970","25.66596"
"2.56000","165.04958","25.76077"
"2.57000","165.05952","25.85710"
"2.58000","165.06949","25.95548"
"2.59000","165.07947","26.05368"
"2.60000","165.08946","26.15160"
"2.61000","165.09949","26.25093"
"2.62000","165.10954","26.35433"
"2.63000","165.11963","26.45375"
"2.64000","165.12970","26.54870"
"2.65000","165.13977","26.64465"
"2.66000","165.14981","26.74477"
"2.67000","165.15982","26.84436"
"2.68000","165.16982","26.93994"
"2.69000","165.17986","27.03440"
"2.70000","165.18990","27.13181"
"2.71000","165.19994","27.23052"
"2.72000","165.20992","27.32449"
"2.73000","165.21985","27.41712"
"2.74000","165.22977","27.51326"
"2.75000","165.23969","27.60980"
"2.76000","165.24965","27.70430"
"2.77000","165.25960","27.79924"
"2.78000","165.26958","27.89489"
"2.79000","165.27957","27.99200"
"2.80000","165.28955","28.08817"
"2.81000","165.29956","28.18224"
"2.82000","165.30965","28.27944"
"2.83000","165.31978","28.37982"
"2.84000","165.32988","28.47665"
"2.85000","165.33990","28.57215"
"2.86000","165.34990","28.66778"
"2.87000","165.35988","28.76612"
"2.88000","165.36989","28.86379"
"2.89000","165.37988","28.95940"
"2.90000","165.38989","29.05620"
"2.91000","165.39989","29.15416"
"2.92000","165.40984","29.25186"
"2.93000","165.41974","29.34655"
"2.94000","165.42967","29.44094"
"2.95000","165.43962","29.53660"
"2.96000","165.44958","29.62998"
"2.97000","165.45958","29.72077"
"2.98000","165.46957","29.81429"
"2.99000","165.47963","29.91178"
"3.00000","165.48973","30.00762"
"3.01000","165.49983","30.09805"
"3.02000","165.50992","30.18939"
"3.03000","165.51997","30.28634"
"3.04000","165.52997","30.38314"
"3.05000","165.53992","30.47575"
"3.06000","165.54988","30.56787"
"3.07000","165.55988","30.66446"
"3.08000","165.56990","30.76347"
"3.09000","165.57988","30.85806"
"3.10000","165.58983","30.95012"
"3.11000","165.59973","31.04384"
"3.12000","165.60966","31.13999"
"3.13000","165.61958","31.23340"
"3.14000","165.62953","31.32525"
"3.15000","165.63951","31.41913"
"3.16000","165.64952","31.51591"
"3.17000","165.65956","31.61124"
"3.18000","165.66960","31.70349"
"3.19000","165.67967","31.79330"
"3.20000","165.68979","31.88444"
"3.21000","165.69987","31.97595"
"3.22000","165.70988","32.06855"
"3.23000","165.71985","32.16132"
"3.24000","165.72983","32.25670"
"3.25000","165.73984","32.35004"
"3.26000","165.74988","32.44174"
"3.27000","165.75990","32.53304"
"3.28000","165.76990","32.62662"
"3.29000","165.77985","32.71975"
"3.30000","165.78973","32.81140"
"3.31000","165.79962","32.90332"
"3.32000","165.80956","32.99915"
"3.33000","165.81953","33.09410"
"3.34000","165.82953","33.18580"
"3.35000","165.83952","33.27634"
"3.36000","165.84955","33.36942"
"3.37000","165.85960","33.46401"
"3.38000","165.86972","33.55942"
"3.39000","165.87981","33.65062"
"3.40000","165.88988","33.73999"
"3.41000","165.89992","33.83199"
"3.42000","165.90991","33.92395"
"3.43000","165.91988","34.01282"
"3.44000","165.92984","34.10188"
"3.45000","165.93985","34.19540"
"3.46000","165.94986","34.28622"
"3.47000","165.95985","34.37352"
"3.48000","165.96979","34.46080"
"3.49000","165.97971","34.55378"
"3.50000","165.98967","34.64586"
"3.51000","165.99962","34.73325"
"3.52000","166.00958","34.81940"
"3.53000","166.01959","34.91259"
"3.54000","166.02960","35.00875"
"3.55000","166.03960","35.10261"
"3.56000","166.04964","35.19151"
"3.57000","166.05975","35.28410"
"3.58000","166.06987","35.37844"
"3.59000","166.07996","35.47071"
"3.60000","166.08997","35.55926"
"3.61000","166.09995","35.65172"
"3.62000","166.10992","35.74341"
"3.63000","166.11990","35.83232"
"3.64000","166.12987","35.91954"
"3.65000","166.13986","36.00843"
"3.66000","166.14984","36.09765"
"3.67000","166.15977","36.18535"
"3.68000","166.16971","36.27260"
"3.69000","166.17964","36.36037"
"3.70000","166.18961","36.45208"
"3.71000","166.19960","36.54296"
"3.72000","166.20956","36.63114"
"3.73000","166.21956","36.71964"
"3.74000","166.22960","36.81384"
"3.75000","166.23970","36.90724"
"3.76000","166.24980","36.99753"
"3.77000","166.25987","37.08528"
"3.78000","166.26991","37.17710"
"3.79000","166.27992","37.26922"
"3.80000","166.28990","37.35982"
"3.81000","166.29988","37.44808"
"3.82000","166.30991","37.53838"
"3.83000","166.31993","37.63155"
"3.84000","166.32994","37.72195"
"3.85000","166.33989","37.80651"
"3.86000","166.34981","37.89441"
"3.87000","166.35973","37.98207"
"3.88000","166.36964","38.06869"
"3.89000","166.37959","38.15475"
"3.90000","166.38956","38.24328"
"3.91000","166.39955","38.33260"
"3.92000","166.40959","38.42079"
