Time,Extension,Load
(s),(mm),(N)
"1.63000","167.26405","47.25763"
"1.64000","167.29405","47.51731"
"1.65000","167.32401","47.77844"
"1.66000","167.35394","48.03931"
"1.67000","167.38396","48.29865"
"1.68000","167.41403","48.56035"
"1.69000","167.44411","48.82277"
"1.70000","167.47412","49.08273"
"1.71000","167.50406","49.34340"
"1.72000","167.53398","49.60468"
"1.73000","167.56396","49.86599"
"1.74000","167.59401","50.12553"
"1.75000","167.62408","50.38163"
"1.76000","167.65411","50.63845"
"1.77000","167.68407","50.89672"
"1.78000","167.71399","51.15258"
"1.79000","167.74396","51.40716"
"1.80000","167.77399","51.66090"
"1.81000","167.80408","51.91526"
"1.82000","167.83412","52.17078"
"1.83000","167.86412","52.42590"
"1.84000","167.89404","52.68003"
"1.85000","167.92398","52.93319"
"1.86000","167.95401","53.18678"
"1.87000","167.98409","53.44237"
"1.88000","168.01416","53.69664"
"1.89000","168.04416","53.95232"
"1.90000","168.07410","54.21021"
"1.91000","168.10400","54.46757"
"1.92000","168.13396","54.72430"
"1.93000","168.16397","54.98465"
"1.94000","168.19402","55.24233"
"1.95000","168.22401","55.49939"
"1.96000","168.25395","55.75593"
"1.97000","168.28391","56.01086"
"1.98000","168.31393","56.26220"
"1.99000","168.34402","56.51414"
"2.00000","168.37413","56.76763"
"2.01000","168.40421","57.02074"
"2.02000","168.43417","57.26770"
"2.03000","168.46411","57.51388"
"2.04000","168.49406","57.76665"
"2.05000","168.52408","58.02070"
"2.06000","168.55408","58.26996"
"2.07000","168.58408","58.51690"
"2.08000","168.61401","58.76751"
"2.09000","168.64389","59.02173"
"2.10000","168.67381","59.27439"
"2.11000","168.70381","59.52394"
"2.12000","168.73389","59.77441"
"2.13000","168.76395","60.02566"
"2.14000","168.79395","60.27760"
"2.15000","168.82388","60.52738"
"2.16000","168.85384","60.77937"
"2.17000","168.88387","61.03108"
"2.18000","168.91394","61.28516"
"2.19000","168.94405","61.53699"
"2.20000","168.97409","61.78630"
"2.21000","169.00406","62.03406"
"2.22000","169.03400","62.28296"
"2.23000","169.06400","62.52834"
"2.24000","169.09406","62.77287"
"2.25000","169.12413","63.01627"
"2.26000","169.15416","63.25827"
"2.27000","169.18410","63.50216"
"2.28000","169.21400","63.74958"
"2.29000","169.24396","63.99547"
"2.30000","169.27396","64.24014"
"2.31000","169.30402","64.48393"
"2.32000","169.33408","64.72939"
"2.33000","169.36406","64.97645"
"2.34000","169.39400","65.22287"
"2.35000","169.42397","65.46098"
"2.36000","169.45399","65.70561"
"2.37000","169.48410","65.95229"
"2.38000","169.51418","66.19485"
"2.39000","169.54417","66.43507"
"2.40000","169.57410","66.67700"
"2.41000","169.60402","66.92072"
"2.42000","169.63402","67.16448"
"2.43000","169.66406","67.40530"
